"hv000","hv001","hv006","hv007","hv010","hv011","hv012","hv013","hv014","hv024","hv025","hv040","hv045c","hv201","hv204","hv205","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv213","hv214","hv215","hv216","hv217","hv219","hv220","hv221","hv226","hv227","hv230a","hv237","hv241","hv243a","hv243b","hv243c","hv243d","hv243e","hv244","hv245","hv246","hv246a","hv246b","hv246c","hv246d","hv246e","hv246f","hv247","hv270","hv271","hv270a","hv271a","hml1"
"SL7","459","6","2019",1,0,4,4,0,"1","2",147,"3","21",90,"31","0","0","1","0","1","0","0","11","13","31",1,"2","1",44,"0","8","1","3","0","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","15","0","3",-26619,"4",59992,1
"SL7","459","6","2019",1,1,7,7,1,"1","2",147,"2","14",20,"22","0","1","0","0","0","0","0","34","31","31",3,"2","1",49,"0","7","1","1","1","3","1","0","0","0","0","1",20,"1","0","0","0","6","0","15","0","4",37048,"5",185477,2
"SL7","460","6","2019",1,0,7,7,1,"3","2",79,"2","21",15,"22","0","0","0","0","0","0","0","34","33","31",1,"4","2",58,"0","8","0","4","1","2","1","0","0","0","0","0",NA,"1","0","0","0","0","0","10","0","3",-36045,"4",41413,0
"SL7","460","6","2019",2,0,7,7,1,"3","2",79,"2","31",15,"22","0","1","0","0","1","0","0","33","31","31",3,"4","1",32,"0","8","1","4","0","3","1","1","0","0","0","0",NA,"1","0","0","0","5","0","17","0","4",47474,"5",206027,2
"SL7","460","6","2019",1,2,5,5,0,"3","2",79,"2","21",15,"22","0","0","0","0","0","0","0","34","31","31",3,"4","1",59,"0","8","0","4","1","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-24432,"4",64302,0
"SL7","460","6","2019",1,0,4,4,1,"3","2",79,"2","21",15,"22","0","0","0","0","0","0","0","34","31","31",1,"2","1",30,"0","7","1","4","1","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","7","0","4",26592,"5",164869,1
"SL7","460","6","2019",0,0,6,6,0,"3","2",79,"3","42",30,"23","0","0","0","0","0","0","0","34","21","31",2,"2","2",57,"0","8","0","3","1","2","0","0","0","0","0","1",1,"0","0","0","0","0","0","0","0","2",-66037,"3",-17700,0
"SL7","460","6","2019",1,0,5,5,0,"3","2",79,"2","21",15,"22","0","0","0","0","0","0","0","34","31","31",4,"4","1",80,"0","8","1","4","1","3","1","0","0","0","0","1",950,"0","0","0","0","0","0","0","0","3",-23907,"4",65337,1
"SL7","460","6","2019",1,0,5,5,1,"3","2",79,"2","31",15,"22","0","0","0","0","0","0","0","34","31","31",2,"4","1",35,"0","8","1","4","0","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-12419,"5",87979,1
"SL7","460","6","2019",1,1,5,5,0,"3","2",79,"3","21",30,"23","0","0","0","0","0","0","0","34","31","31",3,"4","1",60,"0","7","1","3","0","2","1","0","0","0","0","0",NA,"1","0","0","0","0","1","20","1","4",47765,"5",206600,1
"SL7","460","6","2019",4,0,7,7,1,"3","2",79,"3","41",30,"23","0","0","0","0","0","0","0","11","31","31",3,"4","1",51,"0","8","0","3","0","2","0","0","0","0","0","0",NA,"1","0","0","0","5","0","15","0","2",-64977,"3",-15611,0
"SL7","460","6","2019",2,0,5,5,0,"3","2",79,"2","32",30,"31","0","0","0","0","0","0","0","11","33","31",2,"3","2",45,"0","8","0","4","0","3","0","0","0","0","0","0",NA,"1","0","0","0","0","5","2","0","1",-80897,"2",-46989,0
"SL7","460","6","2019",3,1,8,8,2,"3","2",79,"3","32",20,"23","0","0","0","0","0","0","0","11","31","31",3,"4","1",42,"0","7","0","3","1","3","0","0","0","0","0","0",NA,"1","0","0","0","0","1","1","0","3",-23163,"4",66804,0
"SL7","460","6","2019",1,0,4,4,1,"3","2",79,"3","41",40,"23","0","0","0","0","0","0","0","11","21","31",1,"2","1",35,"0","8","1","3","0","2","0","0","0","0","0","1",1,"1","0","0","0","1","0","0","0","1",-92426,"1",-69712,1
"SL7","460","6","2019",0,0,1,1,0,"3","2",79,"3","21",40,"23","0","1","0","0","0","0","0","11","21","31",1,"1","1",57,"0","95","0","3","0",NA,"0","0","0","0","0","1",950,"1","0","0","0","0","0","15","0","2",-52468,"4",9044,0
"SL7","460","6","2019",1,1,2,2,0,"3","2",79,"2","21",15,"22","0","1","1","0","0","0","0","34","31","31",1,"2","1",32,"0","8","1","4","1","2","1","0","0","0","0","1",20,"1","0","0","0","19","0","0","1","4",48796,"5",208631,1
"SL7","460","6","2019",2,0,8,8,4,"3","2",79,"3","21",30,"23","0","0","0","0","0","0","0","34","21","31",2,"3","2",40,"0","8","1","3","1","2","0","0","0","0","0","1",950,"1","0","0","0","4","0","15","0","2",-60331,"3",-6454,1
"SL7","460","6","2019",3,0,11,11,2,"3","2",79,"2","21",15,"22","0","0","0","0","0","0","0","11","31","31",5,"4","1",67,"0","8","1","4","1","2","0","0","0","0","0","1",20,"1","0","0","0","0","1","98","0","2",-54383,"3",5270,2
"SL7","460","6","2019",3,0,9,9,4,"3","2",79,"3","41",40,"23","0","1","0","0","0","0","0","34","21","31",5,"4","1",50,"0","8","0","3","1","2","1","1","0","0","0","1",950,"0","0","0","0","0","0","0","0","3",-39835,"4",33943,0
"SL7","460","6","2019",1,0,6,6,0,"3","2",79,"3","21",40,"23","0","1","0","0","0","0","0","11","21","31",2,"2","2",45,"0","7","0","3","1","2","0","0","0","0","0","1",950,"1","0","0","0","4","0","3","0","3",-36897,"4",39734,0
"SL7","460","6","2019",2,0,5,5,2,"3","2",79,"2","21",30,"22","0","0","0","0","0","0","0","34","31","31",2,"5","1",32,"0","8","1","4","1","3","1","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","3",-24416,"4",64334,1
"SL7","460","6","2019",1,0,5,5,1,"3","2",79,"3","42",30,"23","0","0","0","0","0","0","0","11","21","31",1,"2","1",29,"0","7","1","3","1","2","0","1","0","0","0","0",NA,"1","0","0","0","0","0","2","0","3",-42798,"4",28103,1
"SL7","460","6","2019",3,3,12,12,1,"3","2",79,"2","31",15,"22","0","1","0","0","1","0","0","34","31","31",6,"4","1",60,"0","8","1","4","0","2","1","1","0","0","0","0",NA,"1","0","0","0","0","0","5","0","4",13072,"5",138221,1
"SL7","460","6","2019",2,2,8,8,1,"3","2",79,"2","21",15,"22","0","0","0","0","0","0","0","34","31","31",2,"4","1",37,"0","8","1","4","1","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","3",-19237,"5",74542,1
"SL7","460","6","2019",1,0,7,7,1,"3","2",79,"3","21",30,"23","0","0","0","0","0","0","0","11","21","31",4,"2","1",60,"0","8","0","3","0","2","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","1",-80531,"2",-46268,0
"SL7","460","6","2019",0,1,1,1,0,"3","2",79,"3","21",30,"23","0","1","0","0","0","0","0","11","21","31",1,"1","1",34,"0","8","0","3","0","2","0","0","0","0","0","1",950,"1","0","0","0","2","1","10","0","2",-76037,"2",-37410,0
"SL7","461","7","2019",0,0,1,1,0,"5","1",110,"3","14",25,"22","1","1","1","0","0","0","0","35","96","31",1,"1","2",50,"0","7","1","3","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",140179,"4",51231,1
"SL7","461","7","2019",0,1,5,5,1,"5","1",110,"6","14",30,"22","1","1","1","1","0","0","0","32","96","31",2,"2","2",54,"0","7","0","1","0","1","1","1","0","0","0","0",NA,"1","0","0","0","0","0","2","0","5",166298,"4",81922,0
"SL7","461","7","2019",0,0,1,1,0,"5","1",110,"6","72",996,"42","1","0","0","0","0","0","0","35","33","31",1,"1","1",30,"0","95","0","1","0",NA,"1","0","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",146493,"4",58649,0
"SL7","461","7","2019",1,1,3,3,1,"5","1",110,"6","72",996,"22","1","1","1","1","0","0","0","35","31","31",1,"2","1",40,"0","7","1","1","1","1","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",220854,"5",146030,1
"SL7","461","7","2019",0,0,1,1,0,"5","1",110,"4","72",25,"12","1","1","0","0","0","0","0","33","31","31",1,"1","1",26,"0","95","0","3","0",NA,"1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",185808,"5",104848,0
"SL7","461","7","2019",1,0,3,2,0,"5","1",110,"6","14",5,"42","1","1","1","1","0","0","0","33","96","31",1,"1","2",35,"0","7","1","1","1","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",190878,"5",110805,2
"SL7","461","7","2019",2,0,4,4,0,"5","1",110,"6","72",996,"22","1","0","1","1","0","0","0","33","31","31",2,"4","2",50,"0","7","0","1","1","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",181776,"5",100110,0
"SL7","461","7","2019",1,0,3,3,0,"5","1",110,"6","72",996,"12","1","1","1","1","0","0","1","33","31","31",3,"2","1",69,"0","7","1","1","0","1","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",265837,"5",198887,1
"SL7","461","7","2019",0,0,3,3,0,"5","1",110,"4","72",20,"12","1","1","1","1","0","0","0","33","31","31",2,"2","2",51,"0","7","0","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",258865,"5",190695,0
"SL7","461","7","2019",2,0,6,6,1,"5","1",110,"4","14",25,"22","1","1","1","0","0","0","0","35","31","31",3,"4","2",54,"0","7","0","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",176434,"4",93833,0
"SL7","461","7","2019",1,0,4,4,0,"5","1",110,"4","14",35,"12","1","1","1","1","1","0","0","34","96","31",2,"1","2",33,"0","7","1","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",179202,"5",97085,1
"SL7","461","7","2019",1,0,8,8,1,"5","1",110,"4","14",35,"12","1","1","1","1","0","0","0","33","96","31",4,"4","2",58,"0","7","1","3","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",216477,"5",140885,1
"SL7","461","7","2019",1,0,4,4,0,"5","1",110,"3","14",25,"22","1","1","1","1","0","0","0","33","31","31",2,"2","1",65,"0","7","1","3","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",207051,"5",129810,1
"SL7","461","7","2019",0,1,2,2,0,"5","1",110,"6","14",25,"12","1","1","1","1","0","0","0","33","31","31",2,"1","1",46,"0","95","0","3","0",NA,"1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",207939,"5",130853,0
"SL7","461","7","2019",5,2,8,8,0,"5","1",110,"6","72",996,"12","1","0","1","1","0","0","1","34","31","31",7,"5","1",59,"0","7","0","1","1","2","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",253934,"5",184900,0
"SL7","461","7","2019",1,2,6,6,2,"5","1",110,"2","72",45,"12","1","1","1","1","1","1","1","33","31","35",3,"5","1",41,"0","7","0","1","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",325665,"5",269189,0
"SL7","461","7","2019",1,1,4,4,1,"5","1",110,"2","14",25,"13","1","1","1","1","1","0","0","33","31","31",2,"4","1",33,"0","7","0","1","1","2","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",258234,"5",189953,0
"SL7","461","7","2019",0,0,2,1,0,"5","1",110,"6","13",996,"22","1","1","0","0","0","1","0","34","96","31",1,"3","1",45,"0","95","0","1","0",NA,"1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",97315,"3",863,0
"SL7","461","7","2019",0,0,5,5,0,"5","1",110,"6","14",35,"22","1","1","1","0","0","0","0","34","96","31",3,"4","1",61,"0","7","1","3","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",134414,"4",44457,1
"SL7","461","7","2019",3,0,9,9,0,"5","1",110,"2","72",996,"12","1","1","1","1","0","0","0","33","31","31",3,"4","2",72,"0","7","0","1","0","1","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",256022,"5",187354,0
"SL7","461","7","2019",1,0,5,5,0,"5","1",110,"5","14",25,"13","1","1","1","0","0","0","0","34","31","35",2,"2","1",43,"0","7","1","3","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",160606,"4",75234,2
"SL7","461","7","2019",1,1,3,4,0,"5","1",110,"6","72",10,"12","1","1","1","1","0","0","1","35","31","31",2,"2","1",32,"0","7","0","1","0","3","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",304667,"5",244515,0
"SL7","461","7","2019",1,2,3,3,0,"5","1",110,"2","14",35,"22","1","1","1","1","0","0","0","34","31","31",2,"4","1",42,"0","7","0","3","0","2","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",203158,"5",125235,0
"SL7","461","7","2019",0,1,1,1,0,"5","1",110,"2","72",2,"12","1","1","1","1","0","0","0","32","31","31",1,"1","1",38,"0","7","1","2","0","3","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",262460,"5",194919,1
"SL7","462","6","2019",1,1,4,4,1,"3","2",72,"5","43",20,"23","0","0","0","0","0","0","0","11","13","31",2,"4","1",35,"0","8","1","3","0","2","0","0","0","0","0","1",10,"0","0","0","0","0","0","0","0","1",-97489,"1",-79691,2
"SL7","462","6","2019",1,0,2,2,0,"3","2",72,"6","32",60,"31","0","1","0","0","0","0","0","11","13","12",1,"2","1",60,"0","8","0","3","1","2","0","0","0","0","0","1",25,"1","0","0","0","1","0","1","0","1",-108636,"1",-101662,0
"SL7","462","6","2019",0,0,1,1,0,"3","2",72,"6","32",60,"31","0","1","0","0","0","0","0","11","13","12",1,"1","1",28,"0","95","1","3","1",NA,"1","0","0","0","0","1",15,"1","0","1","0","0","0","0","0","2",-69525,"3",-24574,1
"SL7","462","6","2019",0,0,4,4,1,"3","2",72,"6","43",50,"23","0","0","0","0","0","0","0","11","13","12",1,"3","2",61,"0","8","1","3","0","3","0","0","0","0","0","0",NA,"1","0","0","0","0","0","6","0","1",-111254,"1",-106822,1
"SL7","462","6","2019",1,0,4,4,1,"3","2",72,"5","21",35,"23","0","0","0","0","0","0","0","11","13","12",1,"2","1",29,"0","8","1","3","0","3","0","0","0","0","0","1",50,"1","0","0","0","0","0","12","0","1",-107766,"1",-99947,1
"SL7","462","6","2019",0,1,3,3,0,"3","2",72,"5","43",30,"23","0","0","0","0","0","0","0","11","13","12",1,"2","1",58,"0","8","1","3","0","2","1","0","0","0","0","1",10,"0","0","0","0","0","0","0","0","1",-108456,"1",-101307,1
"SL7","462","6","2019",0,0,1,1,0,"3","2",72,"5","42",30,"31","0","0","0","0","0","0","0","11","13","12",1,"1","1",35,"0","8","1","3","0","3","0","1","0","0","0","1",25,"0","0","0","0","0","0","0","0","1",-108470,"1",-101335,1
"SL7","462","6","2019",0,0,3,3,0,"3","2",72,"5","32",45,"23","0","1","0","0","0","0","0","11","13","31",3,"4","1",75,"0","8","1","3","0","2","1","1","0","0","0","1",15,"1","0","0","0","0","0","4","0","2",-68581,"3",-22715,1
"SL7","462","6","2019",1,2,5,5,1,"3","2",72,"5","43",40,"23","0","0","0","0","0","0","0","11","13","12",3,"4","1",48,"0","8","1","3","0","2","0","0","0","0","0","1",30,"1","0","0","0","3","0","8","0","1",-115780,"1",-115743,3
"SL7","462","6","2019",0,0,2,2,0,"3","2",72,"5","42",70,"23","0","0","0","0","0","0","0","11","13","12",1,"1","1",30,"0","8","0","3","0","2","1","0","0","0","0","1",125,"1","0","0","0","0","0","3","0","1",-104018,"1",-92559,0
"SL7","462","6","2019",1,0,3,3,1,"3","2",72,"5","21",15,"23","0","0","0","0","0","0","0","11","13","12",2,"1","2",39,"0","8","1","3","0","2","0","0","0","0","0","1",25,"1","0","0","0","0","0","5","0","1",-107800,"1",-100015,2
"SL7","462","6","2019",0,1,1,1,0,"3","2",72,"5","43",40,"23","0","1","0","0","0","0","0","11","13","12",1,"1","1",21,"0","95","1","3","0",NA,"1","0","0","0","0","1",1,"0","0","0","0","0","0","0","0","2",-72865,"3",-31159,1
"SL7","462","6","2019",0,0,2,2,0,"3","2",72,"5","43",15,"23","0","0","0","0","0","0","0","11","13","12",1,"1","2",51,"0","8","1","3","0","3","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","1",-109043,"1",-102464,1
"SL7","462","6","2019",1,0,5,5,1,"3","2",72,"5","32",40,"23","0","0","0","0","0","1","0","34","31","31",2,"2","1",35,"0","8","1","3","1","2","1","1","0","0","0","1",10,"0","0","0","0","0","0","0","0","3",-17172,"5",78611,2
"SL7","462","6","2019",2,1,5,5,2,"3","2",72,"5","21",15,"23","0","0","0","0","0","0","0","11","13","31",2,"4","1",34,"0","8","1","3","0","2","0","0","0","0","0","1",10,"1","0","0","0","0","0","1","0","1",-89289,"2",-63530,2
"SL7","462","6","2019",0,0,4,4,0,"3","2",72,"5","21",30,"23","0","0","0","0","0","0","0","11","13","31",3,"4","1",95,"0","8","0","3","0","2","0","1","0","0","0","1",50,"1","0","0","0","0","0","3","0","1",-80631,"2",-46466,0
"SL7","462","6","2019",1,1,4,4,1,"3","2",72,"6","43",45,"31","0","0","0","0","0","1","0","11","21","12",1,"2","1",44,"0","8","1","3","1","3","1","0","0","0","0","1",1,"1","0","5","0","2","0","11","0","1",-94612,"1",-74022,1
"SL7","462","6","2019",1,1,4,4,1,"3","2",72,"5","43",15,"31","0","1","0","0","0","0","0","11","13","31",2,"4","1",25,"0","8","1","3","1","2","0","0","0","0","0","1",1,"1","0","0","0","1","0","3","0","1",-94882,"1",-74553,1
"SL7","462","6","2019",1,0,5,5,1,"3","2",72,"6","32",60,"31","0","1","0","0","0","1","0","11","13","12",2,"2","1",44,"0","8","0","3","1","3","1","1","0","0","0","0",NA,"1","0","15","0","11","0","15","0","2",-69209,"3",-23952,0
